Name;Sex;frec;edad_media
RAJAE;Female;604;23.8
ANACLETO;Male;604;64.9
PRECIOSA;Female;604;70.7
ANTONELLA;Female;605;21.1
IRANZU;Female;605;19.7
IULIA;Female;605;30.7
JOAN MANEL;Male;605;32.7
MARGOT;Female;605;42.3
VENERANDA;Female;605;69.9
KELLY;Female;606;21.4
FATIMA EZZAHRA;Female;606;15.7
VANIA;Female;606;18.7
SANDRA ISABEL;Female;606;32.2
PABLO ENRIQUE;Male;606;33.9
ADINA;Female;607;29.5
MAROUANE;Male;607;15.8
IOLANDA;Female;607;35.9
ROBERTO MANUEL;Male;607;36.7
IORITZ;Male;608;14.3
KENIA;Female;608;20.4
ZULEIMA;Female;608;13.9
CESAR LUIS;Male;608;42.0
NORBERT;Male;608;43.1
JULIO MIGUEL;Male;608;43.8
ANDRES AVELINO;Male;608;54.5
MELITON;Male;608;64.1
NORBERTA;Female;608;67.4
MARIA TAMARA;Female;609;29.1
JALAL;Male;609;26.9
MARIETA;Female;609;30.9
IRENA;Female;609;40.5
ANGEL ENRIQUE;Male;609;41.3
JULIO ANGEL;Male;609;44.1
MARIA MAGDALEN;Female;609;48.2
MARIA JACINTA;Female;609;53.3
LIONEL;Male;610;22.8
IVAN MANUEL;Male;610;23.8
EÑAUT;Male;610;13.9
TXOMIN;Male;610;36.2
JOSEFA PILAR;Female;610;56.7
FIONA;Female;611;17.8
ELIANE;Female;611;38.4
MARIA ANGELINA;Female;611;55.1
LUIS PABLO;Male;612;39.2
ASTERIO;Male;612;65.2
PALOMA MARIA;Female;613;30.7
SHAHID;Male;613;32.7
ANA CELIA;Female;613;40.2
ADRIAN JESUS;Male;614;17.2
RAUL ANTONIO;Male;614;34.2
ALEXEY;Male;615;29.3
LACRAMIOARA;Female;615;33.2
HANAE;Female;616;15.2
FAIZA;Female;616;26.5
MICHAL;Male;616;28.6
ALEJANDRO MIGUEL;Male;616;23.9
RAFAEL MIGUEL;Male;616;40.8
FRUTOS;Male;616;64.2
LLUNA;Female;617;8.1
MARY LUZ;Female;617;39.4
CRISANTA;Female;618;66.5
RAFAEL ALBERTO;Male;619;34.7
MANUEL SALVADOR;Male;619;44.6
MIGUEL JUAN;Male;619;46.7
YUSEF;Male;620;17.7
AGUEDA MARIA;Female;620;35.5
MIREN ITXASO;Female;620;37.1
CARLOS JUAN;Male;620;43.7
CONXITA;Female;620;63.3
JACINT;Male;621;52.9
YURI;Male;622;26.8
SERGIO LUIS;Male;622;33.3
GRZEGORZ;Male;623;34.8
CARMEN JULIA;Female;623;42.9
SANDALIO;Male;623;66.4
VALERICA;Female;624;41.2
ABDERRAZZAK;Male;625;33.5
ALFONSO LUIS;Male;625;43.9
PETRA MARIA;Female;625;50.9
DOMICIANO;Male;625;65.2
MISAEL;Male;626;34.7
TUDOR;Male;626;39.2
SELMA;Female;627;18.5
PHILIP;Male;627;48.0
MARIA LINA;Female;627;50.3
PABLO CESAR;Male;628;31.8
RABAH;Male;628;39.7
JORGE IGNACIO;Male;629;35.2
DOMINGO JAVIER;Male;629;37.4
ANDY;Male;630;13.3
RIGOBERTO;Male;630;50.7
ROBUSTIANO;Male;630;66.3
LAURA CRISTINA;Female;631;26.1
DIEGO ANDRES;Male;631;23.0
JURGEN;Male;631;52.8
ALIA;Female;632;29.1
DEMBA;Male;632;34.9
MIGUEL ENRIQUE;Male;632;39.9
JOSE BLAS;Male;632;45.4
MARIA JOSEP;Female;632;45.4
ANTONIO DOMINGO;Male;632;46.0
MARIA MICAELA;Female;632;48.2
MARTIRIO;Female;632;64.6
JOAQUIN JESUS;Male;633;37.5
BAUDILIO;Male;633;64.5
MOHAMED ALI;Male;634;23.4
GALDER;Male;634;16.6
MARIA REBECA;Female;634;33.4
VIRGIL;Male;634;40.9
FEDERICO JOSE;Male;634;41.1
BABACAR;Male;635;32.7
LAHBIB;Male;635;38.8
CAYO;Male;635;66.7
DAOUDA;Male;636;31.6
OCTAVIAN;Male;636;36.5
ROY;Male;636;49.7
EL MEHDI;Male;637;23.5
ADRIAN JOSE;Male;637;19.0
ZOULIKHA;Female;637;39.1
ILENIA;Female;638;14.5
CRISTINA ELENA;Female;638;29.0
PETER JOHN;Male;639;60.7
NATALYA;Female;640;36.7
RAFAEL JUAN;Male;640;44.3
MARIA CRUCES;Female;640;46.1
MATEA;Female;640;71.5
ENAITZ;Male;641;6.2
OSAMA;Male;641;9.5
IONE;Female;641;22.6
GOTZON;Male;641;36.3
SANDRA ELIZABETH;Female;641;37.1
PEDRO RAFAEL;Male;641;41.9
EMILIO ANTONIO;Male;641;45.6
GABRIELE;Female;641;46.9
ARISTIDES;Male;641;48.8
JOSEF;Male;642;55.9
YANIRE;Female;643;13.8
ANA MARTA;Female;643;37.7
FEDERICA;Female;643;43.1
TERESA CARMEN;Female;643;48.0
ALISON;Female;644;24.4
NOOR;Female;644;6.6
MANUEL PEDRO;Male;644;47.5
JOSEPHINE;Female;644;49.3
NAJIB;Male;645;33.3
TOMAS JOSE;Male;645;43.7
JEAN;Male;645;50.6
BERNARD;Male;645;51.9
SILVERIA;Female;645;63.3
ELVIRA MARIA;Female;646;39.8
WEI;Male;647;28.3
MAHMOUD;Male;647;35.9
MARIA TOMASA;Female;647;59.6
AHINOA;Female;648;11.7
TODOR;Male;648;38.2
KEITH;Male;648;60.5
CRISTO MANUEL;Male;649;31.4
AMBROSIA;Female;649;70.8
MAIRA;Female;650;25.9
MOR;Male;650;37.0
HERNANDO;Male;650;46.1
MARIA BELLA;Female;650;46.4
ROBERTO JAVIER;Male;651;36.9
ANDRES MIGUEL;Male;652;38.2
FIDELINA;Female;652;61.1
MIGUEL CARLOS;Male;653;44.0
LEONILA;Female;653;69.8
ANA MILENA;Female;654;34.9
GABRIEL ALEJANDRO;Male;655;22.4
NASSIRA;Female;655;27.4
RICARDO JESUS;Male;655;37.3
CAPILLA;Female;655;60.5
PAWEL;Male;656;31.5
MARIA CORTES;Female;656;37.4
SIMION;Male;656;41.7
MARIA FABIOLA;Female;656;43.3
RAMON FRANCISCO;Male;657;47.0
LUKAS;Male;658;12.7
CHAIMA;Female;658;7.9
YON;Male;658;30.0
LUIS MARIO;Male;659;32.7
LUIS ERNESTO;Male;659;39.7
MARIA MONTE;Female;659;43.7
LARYSA;Female;659;43.8
TANYA;Female;660;28.1
NATANAEL;Male;660;20.2
MANAR;Female;660;7.3
KARL HEINZ;Male;660;67.0
OMAIRA;Female;661;29.5
CARLOS RAFAEL;Male;661;37.4
BOUCHAIB;Male;661;40.1
LUCICA;Female;661;40.6
PEDRO FERNANDO;Male;661;43.0
MANUEL RAFAEL;Male;661;45.2
JOSE GERARDO;Male;661;46.1
DUNA;Female;661;8.0
NATALIE;Female;662;23.5
ELVIS;Male;662;23.8
GIULIA;Female;663;17.9
ROSANNA;Female;663;34.4
GHEORGHITA;Male;663;35.4
MARIA VALENTINA;Female;663;40.4
JULIO ENRIQUE;Male;663;41.7
MIGUEL RAMON;Male;663;44.1
WERNER;Male;663;62.5
DANAE;Female;664;16.0
MAURICIA;Female;664;69.3
PHILIPPE;Male;665;43.2
ISABELLE;Female;666;39.6
JANE;Female;666;47.9
AMADEU;Male;666;51.0
ANDERSON;Male;667;21.6
LILIYA;Female;667;35.9
BOUJEMAA;Male;667;41.2
MARIA HUERTAS;Female;667;49.4
NATASHA;Female;668;17.1
TANAUSU;Male;668;22.8
DIEGO LUIS;Male;668;38.4
ANA LUZ;Female;668;38.6
NAJIM;Male;669;29.5
LEOVIGILDO;Male;669;61.2
VIVIAN;Female;670;32.7
SANTIAGO JESUS;Male;670;36.0
MARIA CELINA;Female;670;54.7
NOUR;Female;671;5.1
MOUNA;Female;671;25.4
OUAFAE;Female;671;25.8
NADIR;Male;671;14.0
MARIA TERESA JESUS;Female;671;54.8
ARTURO JOSE;Male;672;36.4
LUIS RAFAEL;Male;672;41.8
FRANCISCO SALVADOR;Male;672;42.1
QUINTINA;Female;672;65.8
ARATZ;Male;673;11.1
MARIA PIA;Female;673;40.0
ARIADNE;Female;674;5.2
THIAGO;Male;674;13.2
NAHUEL;Male;674;9.3
CARLOS IVAN;Male;674;29.8
RAMSES;Male;674;21.9
MARCOS MANUEL;Male;675;32.4
KHALED;Male;675;33.1
CRISTINEL;Male;675;35.4
LOPE;Male;675;54.2
KLAUS;Male;675;57.1
ANAHI;Female;676;17.5
PEDRO ALEJANDRO;Male;676;32.3
IONICA;Female;676;36.4
HERMOGENES;Male;677;62.3
EBRIMA;Male;678;31.1
ABDALLAH;Male;678;38.5
JOSEFA DOLORES;Female;678;55.2
VALERO;Male;678;59.2
MARCOS JESUS;Male;679;28.0
JESUS ALEJANDRO;Male;680;30.6
JON ANDONI;Male;680;36.6
VINCENZO;Male;681;44.1
MANUEL SANTIAGO;Male;681;46.0
HANS;Male;681;58.1
MARIA DIGNA;Female;681;59.2
GLORIA ISABEL;Female;682;42.3
WIAM;Female;682;5.0
PAULA CRISTINA;Female;683;30.3
CHAYMAE;Female;684;9.9
ANA RAQUEL;Female;684;33.4
MARIO ANTONIO;Male;684;39.6
JOSE CRUZ;Male;684;54.2
MARIA ROSALIA;Female;684;54.6
LIBE;Female;685;20.7
MILOUDA;Female;685;38.3
ANETA;Female;685;38.4
KATERYNA;Female;686;32.4
MBAYE;Male;686;36.4
LUIS JORGE;Male;686;40.8
SALOMON;Male;686;43.3
CHARLOTTE;Female;687;30.2
VICTOR LUIS;Male;687;40.4
BAHIJA;Female;688;33.0
MARIO JESUS;Male;688;34.8
ANA ROSARIO;Female;688;41.7
PIERRE;Male;688;44.1
CHAIMAA;Female;689;9.5
NIZAR;Male;690;8.9
NAJIA;Female;690;35.5
JESUS RAFAEL;Male;690;41.0
JOSE MATIAS;Male;690;45.7
XIMENA;Female;691;21.6
JORGE JESUS;Male;691;31.8
FRANCISCO PEDRO;Male;691;47.0
FRANCISCA ROSA;Female;691;50.9
ELISARDO;Male;691;58.0
FRANCISCO IGNACIO;Male;692;41.9
ELAINE;Female;692;43.8
ANTONIO TOMAS;Male;692;44.4
ELENA CRISTINA;Female;693;28.4
YANET;Female;693;28.0
STELIAN;Male;693;39.7
JUAN GREGORIO;Male;693;47.5
ROSENDA;Female;693;65.5
TAMAR;Female;694;26.4
JOSE M;Male;694;55.3
OVIDIA;Female;694;68.7
GERALDINE;Female;695;26.8
CARLOS AUGUSTO;Male;695;36.9
EDUARDO LUIS;Male;695;40.1
MARIA GENOVEVA;Female;695;50.7
MARIA GERTRUDIS;Female;695;51.6
CORA;Female;696;18.0
EL HABIB;Male;696;34.7
DELIA MARIA;Female;696;35.9
TARIQ;Male;697;33.2
EMILIO JAVIER;Male;697;36.6
DANILO;Male;698;33.7
FELIPE JOSE;Male;698;39.3
BENAISSA;Male;698;41.2
APOLONIO;Male;698;63.9
MANEX;Male;699;9.9
ALBA ROCIO;Female;700;17.9
FLAVIO;Male;700;31.4
MARIA ITZIAR;Female;700;47.9
FLORENTIN;Male;700;48.6
PETRO;Male;701;41.3
LEONTINA;Female;701;63.7
INOCENTA;Female;701;70.5
NICASIA;Female;701;72.0
JEAN PAUL;Male;702;29.9
ANA ALICIA;Female;702;29.0
YORDAN;Male;702;34.3
BERTA MARIA;Female;702;39.9
OSVALDO;Male;702;42.2
JUANA JOSEFA;Female;702;58.7
ABUNDIO;Male;702;72.3
AISSA;Male;703;35.0
MANUELA MARIA;Female;703;48.6
LIAM;Male;704;8.6
EVELINA;Female;704;33.8
ROSMERY;Female;704;33.8
ABDELOUAHED;Male;704;37.3
ROBERTO ANTONIO;Male;704;38.6
IRACHE;Female;705;22.3
JASMINA;Female;706;20.3
MARIA OBDULIA;Female;706;56.5
JAIME MANUEL;Male;707;37.0
EUSTASIO;Male;707;66.4
LEA;Female;708;20.1
LUANA;Female;709;13.9
NICOLA;Male;709;33.1
MOKHTAR;Male;709;41.9
JOSE GERMAN;Male;709;43.6
ARGELIA;Female;709;66.2
JAVIER MANUEL;Male;710;33.8
MARIA CONCEIÇAO;Female;710;48.8
MANFRED;Male;710;61.6
NICU;Male;711;36.5
OSCAR ALBERTO;Male;711;39.0
HADDA;Female;711;42.5
ANGEL RAFAEL;Male;712;41.4
MANOLI;Female;712;49.8
WILFREDO;Male;713;38.9
MARIA AMERICA;Female;713;62.2
ADEL;Male;714;27.6
MADALINA;Female;714;24.0
ALBERTO LUIS;Male;714;40.6
HECTOR JOSE;Male;715;30.4
DIEGO ARMANDO;Male;715;21.5
PABLO FRANCISCO;Male;715;35.2
KHADDOUJ;Female;715;48.7
ENRIQUE LUIS;Male;716;46.4
STELLA MARIS;Female;716;47.6
BALDOMERA;Female;716;71.5
SERGIO DAVID;Male;717;25.5
LENA;Female;718;17.2
JAWAD;Male;718;21.7
BARBARA MARIA;Female;718;33.5
ANDRES FRANCISCO;Male;718;40.9
AROHA;Female;719;13.3
SERGIO JESUS;Male;719;27.4
MARIA ENCINA;Female;719;46.4
LIBERTO;Male;719;54.2
DELMIRO;Male;719;62.9
LUIS PEDRO;Male;720;45.3
PEDRO DANIEL;Male;721;29.4
CARLOS ANGEL;Male;721;41.9
PERFECTA;Female;721;71.6
PERPETUA;Female;721;73.1
TAOUFIK;Male;722;27.3
PABLO ALBERTO;Male;722;32.7
DANIELE;Male;722;32.8
LEONOR MARIA;Female;722;40.0
SILVANO;Male;723;59.8
CARMEN ROSARIO;Female;724;45.5
ALEJANDRO ANTONIO;Male;725;28.3
RADOUANE;Male;725;28.4
ALBERTINA;Female;725;61.1
LARRAITZ;Female;726;25.7
JOAN FRANCESC;Male;726;35.9
MARIA FELIX;Female;726;46.6
SERAPIO;Male;726;66.6
AINHIZE;Female;727;9.3
ALBA LUCIA;Female;727;33.6
ROSARIO CARMEN;Female;727;46.0
JOSE ORIOL;Male;727;47.2
DIEGO FRANCISCO;Male;728;33.9
YAROSLAV;Male;728;37.2
ANA GABRIELA;Female;729;22.9
SAFIA;Female;729;34.7
CARLOS RAMON;Male;729;40.6
URIEL;Male;730;12.6
RAMON ANGEL;Male;730;48.6
DEOGRACIAS;Male;730;63.1
SHARON;Female;731;31.0
ANTONIO ALEJANDRO;Male;732;31.6
EMMA MARIA;Female;732;32.9
VALERIU;Male;732;41.2
JOY;Female;733;32.6
MANUEL EDUARDO;Male;733;40.5
JULENE;Female;734;16.6
ABDELMALEK;Male;734;36.6
MARIA CLAUDIA;Female;734;38.1
PATROCINIO;Male;734;64.4
ALEKSANDRA;Female;735;23.1
ISSA;Male;735;31.0
GLORIA INES;Female;735;46.1
MARIA DIVINA;Female;735;59.8
HERMINDA;Female;735;68.8
HARIDIAN;Female;736;16.0
ROLAND;Male;736;43.5
COSTICA;Male;736;44.4
TIAGO;Male;737;14.2
ZARA;Female;737;18.3
DIEGO JAVIER;Male;737;28.8
ALEKSANDAR;Male;737;30.9
IVAYLO;Male;737;31.2
CARLOS ROBERTO;Male;737;37.2
ARTEMIO;Male;737;60.2
ISABELO;Male;737;61.6
STANISLAV;Male;738;29.6
MALGORZATA;Female;738;37.2
CAROL ANN;Female;738;59.6
DESIDERIA;Female;738;66.8
EMERENCIANA;Female;738;70.1
AINGERU;Male;739;18.4
VASIL;Male;739;36.6
SERGIU;Male;740;29.7
ALBERTO ANTONIO;Male;740;36.7
EL MILOUD;Male;740;39.4
JOSE ISMAEL;Male;741;36.0
JOSE ABEL;Male;741;38.0
JULIA;Male;742;31.3
MIA;Female;742;9.9
ZIGOR;Male;742;31.2
LUIS ROBERTO;Male;742;41.1
OROSIA;Female;743;70.3
SOUMAYA;Female;744;22.8
EUNICE;Female;744;33.1
SALADINA;Female;744;66.7
MARTIN JOSE;Male;746;46.5
YONATHAN;Male;747;22.1
AIXA;Female;747;18.2
CARLOS IGNACIO;Male;747;37.3
MIMOUNA;Female;747;42.5
MARIA TISCAR;Female;747;47.8
MARIA GADOR;Female;747;48.0
JOAN;Female;747;64.4
AITZOL;Male;748;18.9
CAROLINA MARIA;Female;748;29.2
DULCE NOMBRE MARIA;Female;748;43.1
JORGE IVAN;Male;749;33.7
TIBURCIO;Male;749;65.8
FRANCISCA ISABEL;Female;750;47.2
ZOILO;Male;750;58.2
VENTURA;Female;750;67.0
HASNAE;Female;751;22.4
MELQUIADES;Male;751;58.9
TOMASZ;Male;752;32.4
ALIOU;Male;752;33.9
ROSA BLANCA;Female;752;49.3
JOAN MARIA;Male;752;49.8
DAVIDE;Male;753;31.5
DANIEL ALBERTO;Male;753;33.5
FRANCINA;Female;753;33.9
ATIKA;Female;754;31.1
IXONE;Female;754;17.7
ARMAND;Male;754;28.8
JOAN MIQUEL;Male;754;32.4
ANUNCIA;Female;754;71.4
EMILY;Female;755;13.3
MAREK;Male;755;37.5
ANGEL CUSTODIO;Male;755;47.2
JOAN MARC;Male;756;21.3
ELENE;Female;756;9.9
DOMINGO JESUS;Male;756;36.8
JOSEBA IÑAKI;Male;756;45.1
RENATE;Female;756;62.7
VIRGILIA;Female;756;70.1
MARIA ILUMINADA;Female;757;51.4
MARIA CONCEPCIO;Female;757;58.1
SALOUA;Female;758;24.9
FRANCIS;Male;758;41.2
IVANKA;Female;758;41.5
MARGARETA;Female;758;47.2
HERMOSINDA;Female;758;69.1
JOSE ELIAS;Male;759;44.8
ANICETA;Female;759;69.8
ANGEL ANDRES;Male;760;38.9
PEDRO CARLOS;Male;760;41.4
SAFAE;Female;761;10.5
IGONE;Female;761;33.0
YAMILA;Female;762;25.1
VERONIKA;Female;762;27.2
AYTHAMI;Male;762;16.3
COSMIN;Male;762;25.6
ALDO;Male;762;33.7
EL HASSANE;Male;762;41.2
DACIL;Female;763;26.8
IVO;Male;763;31.4
SALVADOR JOSE;Male;763;40.6
MAGI;Male;763;41.6
MARIA DANIELA;Female;764;28.1
YAIZA MARIA;Female;764;21.5
MARIA ELIA;Female;764;50.3
IMELDA;Female;764;54.8
ANCA;Female;765;29.1
ANTONIO GABRIEL;Male;765;32.6
ABDELOUAHID;Male;765;36.3
NELU;Male;766;38.3
PATRICIA ANN;Female;766;64.1
ENMANUEL;Male;767;21.2
JUAN RICARDO;Male;767;42.2
ALIN;Male;768;26.3
SANA;Female;768;19.7
LUIS EMILIO;Male;768;43.1
BALTASARA;Female;768;70.7
AMINATA;Female;769;20.7
MARIA SACRAMENTO;Female;769;54.7
JEAN CARLOS;Male;770;17.0
JOSE CRISTOBAL;Male;770;40.3
LETICIA MARIA;Female;771;27.4
JULIAN ANDRES;Male;771;25.7
JOSE ROMAN;Male;771;44.5
JAGOBA;Male;772;22.7
GUIDO;Male;772;37.2
PAULINE;Female;772;55.2
OLEH;Male;773;34.1
GALO;Male;774;51.5
BASMA;Female;775;5.5
MELANY;Female;775;11.0
JAVIER ANGEL;Male;775;41.1
ALTAGRACIA;Female;775;46.3
CIRILA;Female;775;70.6
MAYRA ALEJANDRA;Female;776;21.1
ZAKIA;Female;777;28.3
ANGEL DANIEL;Male;777;26.0
SOTERO;Male;777;64.1
LINA MARCELA;Female;778;23.2
LUIS SANTIAGO;Male;778;42.7
JOSE ADOLFO;Male;778;47.5
DOMENEC;Male;778;50.6
MYRIAN;Female;779;29.3
AHMAD;Male;779;32.2
PEDRO ALFONSO;Male;779;41.2
MIGUELINA;Female;779;49.8
MARIA EVANGELINA;Female;779;56.6
OLIVIER;Male;780;31.8
BEATRIZ ELENA;Female;781;39.1
ANA FRANCISCA;Female;782;44.4
SUSANNE;Female;784;44.6
CARLOS ALFREDO;Male;786;34.2
AMARO;Male;786;43.0
OMAIMA;Female;787;7.2
MARIA GRACIELA;Female;787;43.5
LUZ STELLA;Female;787;44.0
CONCEPCION MARIA;Female;787;46.4
ASSUMPCIO;Female;787;62.7
ELEAZAR;Male;789;26.2
SERGIY;Male;789;37.9
NIDIA;Female;790;30.2
MAUREEN;Female;790;61.5
NATACHA;Female;791;23.1
MANUEL REYES;Male;791;44.9
FLOR;Female;791;48.8
MARIA AVELINA;Female;791;56.1
SHEILA MARIA;Female;792;18.8
FAISAL;Male;792;25.9
MARCO VINICIO;Male;792;33.9
LUZ DARY;Female;792;44.9
BADR;Male;793;15.3
PABLO DANIEL;Male;793;28.7
MOUAD;Male;793;12.9
ANTONIO ANDRES;Male;793;40.7
KAWTAR;Female;794;7.4
HRISTO;Male;794;36.1
IGNACIO JESUS;Male;794;36.6
ANTONIO PEDRO;Male;795;46.9
MANUEL JUAN;Male;795;46.9
BETTY;Female;795;49.8
EUTIQUIO;Male;795;69.7
JOFRE;Male;796;14.8
JOSE ALVARO;Male;796;36.0
EUGENI;Male;796;44.4
MARIANA JESUS;Female;796;46.4
ARNALDO;Male;797;49.3
BELARMINA;Female;797;71.9
YASSIR;Male;798;10.0
ELEONORA;Female;798;37.1
CONSTANTA;Female;798;44.6
MARIA OTILIA;Female;798;59.3
ULPIANO;Male;798;64.3
CARLO;Male;799;33.1
JUAN BOSCO;Male;799;35.3
VILMA;Female;799;39.6
AIMAN;Male;803;6.7
IGNACIO MANUEL;Male;805;36.5
DANIELLA;Female;806;7.3
SHAILA;Female;806;13.7
RAYMOND;Male;806;57.2
ERICK;Male;807;13.5
ROBERTA;Female;807;37.1
VALENTI;Male;807;49.1
MELINA;Female;808;21.5
MARCIA;Female;808;36.4
PABLO MIGUEL;Male;809;30.1
DIEGO MIGUEL;Male;809;34.4
CARLOS ALEJANDRO;Male;810;27.7
OSCAR JESUS;Male;810;33.5
JUANA DOLORES;Female;811;53.8
KATARZYNA;Female;812;30.6
MARION;Female;812;49.6
MOHAMED AMINE;Male;813;11.5
CARMEN LUCIA;Female;813;30.7
MARIANO JOSE;Male;814;41.6
NEZHA;Female;815;32.9
JOSE ARMANDO;Male;815;38.7
TRISTAN;Male;816;17.3
JESUS ANDRES;Male;816;39.9
LUZ ELENA;Female;816;42.2
DULCE;Female;817;48.2
NAHIKARI;Female;818;15.5
MARIAMA;Female;818;22.5
NAWAL;Female;818;19.9
AURA;Female;818;24.0
GLORIA PATRICIA;Female;818;39.2
MARIA CANDIDA;Female;818;54.7
LUCINIO;Male;819;66.2
ANGEL FERNANDO;Male;821;42.4
OSWALDO;Male;821;42.7
MARIA RESURRECCION;Female;821;58.1
MONICA PATRICIA;Female;822;36.4
JOSE ERNESTO;Male;822;42.0
ANAMARIA;Female;823;24.8
YENIFER;Female;823;20.0
ALFONSO JESUS;Male;823;34.2
VICENTE FRANCISCO;Male;823;47.4
HONORATO;Male;823;66.1
NEFTALI;Male;825;35.6
ROSA PILAR;Female;825;48.7
LUIGI;Male;826;45.4
DMYTRO;Male;827;29.4
ISABELA;Female;827;15.6
JOAN MANUEL;Male;827;32.7
MIGUEL MANUEL;Male;827;41.1
YAMNA;Female;827;43.6
MOUNIA;Female;828;26.1
ZEUS;Male;828;17.3
VITALIY;Male;828;31.5
GABRIEL ANGEL;Male;829;39.9
ELIGIO;Male;829;58.9
SHIRLEY;Female;830;42.3
CHRISTINA;Female;831;39.1
MALEN;Female;832;6.4
CARLOS VICENTE;Male;832;40.4
ANGEL CARLOS;Male;832;44.1
LEONISA;Female;832;72.4
ZIORTZA;Female;833;25.4
MAIKEL;Male;833;18.0
PLAMEN;Male;833;36.4
MIOARA;Female;834;38.0
WOLFGANG;Male;834;58.8
STELA;Female;835;36.8
TEODOSIO;Male;835;65.6
IVONNE;Female;836;29.9
LISA;Female;837;26.8
MOSTAPHA;Male;837;37.0
CHARLES;Male;837;43.6
ANA CECILIA;Female;838;37.3
PETAR;Male;839;36.7
FREDDY;Male;839;37.3
PEDRO JOAQUIN;Male;839;43.0
ANGEL VICENTE;Male;840;45.0
VICENTE JUAN;Male;840;46.5
JEZABEL;Female;841;25.2
ROCIO PILAR;Female;841;32.9
MATTEO;Male;842;22.7
OSCAR ANTONIO;Male;842;34.7
JORGE ALEJANDRO;Male;843;28.9
AKRAM;Male;843;10.0
LUIS GONZALO;Male;843;42.3
ANNE MARIE;Female;843;54.3
FATOU;Female;844;28.8
MIROSLAV;Male;844;33.5
ELENA ISABEL;Female;844;33.7
CRISTIAN DAVID;Male;846;16.3
RICARDO ANTONIO;Male;846;39.2
TRAIAN;Male;846;42.7
JUANA ISABEL;Female;846;46.5
CRISANTO;Male;846;58.7
YASIN;Male;847;10.3
EUFRASIA;Female;847;68.9
SALIM;Male;848;19.8
ANDRZEJ;Male;848;42.3
EUFRASIO;Male;848;59.1
JEREMY;Male;849;12.9
TEODOMIRO;Male;849;62.7
AHLAM;Female;851;14.4
INNA;Female;851;34.4
JAIME ANTONIO;Male;851;41.7
ENRIQUE ANTONIO;Male;851;42.8
SOPHIE;Female;852;24.3
SEGISMUNDO;Male;853;60.1
TAREK;Male;854;19.9
EL BACHIR;Male;854;38.6
DORIN;Male;855;37.0
RICARDO JAVIER;Male;855;37.0
EFIGENIA;Female;855;66.6
BACHIR;Male;856;39.7
FRANCISCO JULIAN;Male;856;39.9
JOSE FERMIN;Male;856;48.2
IVAN JESUS;Male;857;24.7
MARIA GREGORIA;Female;857;56.6
CAROLA;Female;859;30.1
BELEN MARIA;Female;859;26.3
MARCOS JOSE;Male;859;29.9
HAFSA;Female;860;10.4
SANTIAGO MANUEL;Male;861;39.5
SABINE;Female;861;43.4
ENOL;Male;861;9.0
ALEXANDRO;Male;862;15.9
JOAN RAMON;Male;862;41.4
MARIA OFELIA;Female;862;55.7
JAVIER FRANCISCO;Male;863;39.1
ANTONIO DANIEL;Male;864;29.0
ALBERTO CARLOS;Male;865;34.7
LUCIA CARMEN;Female;866;28.2
JOHN JAIRO;Male;866;34.0
CESAR ANTONIO;Male;866;37.7
GERMANA;Female;866;71.3
JUAN GUILLERMO;Male;867;38.2
ROCIO CARMEN;Female;868;26.7
SOULEYMANE;Male;868;31.4
JOSEFA CARMEN;Female;868;55.6
MICHELE;Male;869;37.8
ALLA;Female;869;40.2
SALVATORE;Male;869;45.2
RAMON LUIS;Male;869;48.3
MARIA ASSUMPTA;Female;869;52.3
XOEL;Male;870;6.5
ALVARO MANUEL;Male;870;24.8
PIOTR;Male;870;34.8
MARIA NOEMI;Female;870;37.6
RUYMAN;Male;871;25.8
MERCEDES MARIA;Female;871;40.4
ISABEL CARMEN;Female;871;43.2
TIRSO;Male;871;49.8
FELIX ANTONIO;Male;873;44.8
VALENTYNA;Female;873;47.6
ELODIA;Female;874;62.7
BOUBACAR;Male;875;32.1
EDUARDO JESUS;Male;875;34.6
KRASIMIR;Male;875;36.0
CRISTOPHER;Male;877;17.4
DAMIA;Male;877;27.0
MANUEL JOAQUIN;Male;877;45.6
ARES;Female;878;10.6
YULIA;Female;878;26.8
MARIA PEÑA;Female;878;47.4
ROMEO;Male;879;23.4
CAROL;Female;879;38.5
JOSE NICOLAS;Male;879;41.9
MARIA LIDON;Female;879;45.5
APOLINAR;Male;879;62.6
GALYNA;Female;880;44.1
SAAD;Male;881;11.7
MARIANNE;Female;881;54.2
ELVA;Female;882;46.3
ANER;Male;883;8.3
LUIS GUILLERMO;Male;883;37.7
RKIA;Female;883;42.6
MIREN ITZIAR;Female;883;47.8
MORAD;Male;884;21.2
CAMINO;Female;886;32.5
MHAMMED;Male;886;40.3
ARSENIA;Female;886;69.4
CLOE;Female;888;4.3
YUMARA;Female;889;8.6
ERLANTZ;Male;890;15.8
TALIA;Female;892;16.5
OXANA;Female;892;33.1
CATHAYSA;Female;893;19.4
ANIA;Female;893;12.8
CARMEN BELEN;Female;893;30.8
ALICE;Female;893;36.2
RAFAEL MARIA;Male;894;41.3
ADNAN;Male;895;20.2
REBECCA;Female;895;22.6
FRANCISCO FERNANDO;Male;895;44.3
GERONIMO;Male;895;50.4
ANDREY;Male;898;30.6
FERNANDO MIGUEL;Male;898;37.2
JORGE DANIEL;Male;899;30.8
PEDRO ANDRES;Male;899;39.1
EDWARD;Male;900;44.7
MAGDA;Female;900;45.5
